,timestamp,open,close,low,high
210,1641974400,42402.8100000000000000,42277.1200000000000000,42263.9500000000000000,42655.0000000000000000
211,1641978000,42334.8300000000000000,42655.0000000000000000,42334.8300000000000000,42655.0000000000000000
212,1641981600,42904.6100000000000000,42904.6100000000000000,42904.6100000000000000,42904.6100000000000000
213,1641985200,43148.1900000000000000,43151.0000000000000000,42762.9500000000000000,43151.0000000000000000
214,1641988800,43018.6000000000000000,42903.4400000000000000,42903.4400000000000000,43191.1500000000000000
215,1641992400,42978.0000000000000000,43145.0000000000000000,42978.0000000000000000,43145.0000000000000000
216,1641996000,43299.0000000000000000,43777.0000000000000000,43299.0000000000000000,43900.0000000000000000
217,1641999600,44000.0000000000000000,43530.8000000000000000,43530.8000000000000000,44000.0000000000000000
218,1642003200,43530.8000000000000000,43530.8000000000000000,43530.8000000000000000,43530.8000000000000000
219,1642006800,43530.8000000000000000,43530.8000000000000000,43530.8000000000000000,43530.8000000000000000
220,1642010400,43764.6300000000000000,43941.5600000000000000,43764.6300000000000000,43941.5600000000000000
221,1642014000,43515.7800000000000000,43931.1500000000000000,43515.7800000000000000,44000.0000000000000000
222,1642017600,43900.0000000000000000,43878.6600000000000000,43878.6600000000000000,43900.0000000000000000
223,1642021200,43878.6600000000000000,43878.6600000000000000,43878.6600000000000000,43878.6600000000000000
224,1642024800,43878.6600000000000000,44200.0000000000000000,43878.6600000000000000,44200.0000000000000000
225,1642028400,43878.6600000000000000,43878.6700000000000000,43878.6600000000000000,43878.6700000000000000
226,1642032000,43878.6700000000000000,43878.6700000000000000,43878.6700000000000000,43878.6700000000000000
227,1642035600,43878.6600000000000000,43878.6600000000000000,43878.6600000000000000,43878.6600000000000000
228,1642039200,43878.6600000000000000,43679.0000000000000000,43679.0000000000000000,43878.6600000000000000
229,1642042800,43590.0000000000000000,43590.0000000000000000,43590.0000000000000000,43590.0000000000000000
230,1642046400,43500.0000000000000000,43487.0000000000000000,43487.0000000000000000,43500.0000000000000000
231,1642050000,43487.0000000000000000,43487.0000000000000000,43487.0000000000000000,43487.0000000000000000
232,1642053600,43487.0000000000000000,43487.0000000000000000,43487.0000000000000000,43487.0000000000000000
233,1642057200,43993.3700000000000000,43993.3700000000000000,43993.3700000000000000,43993.3700000000000000
234,1642060800,43940.3700000000000000,43830.3700000000000000,43830.3700000000000000,43940.3700000000000000
235,1642064400,43830.3700000000000000,43830.3700000000000000,43830.3700000000000000,43830.3700000000000000
236,1642068000,43677.9300000000000000,43677.9300000000000000,43677.9300000000000000,43677.9300000000000000
237,1642071600,44136.0300000000000000,43703.7900000000000000,43703.7900000000000000,44181.2700000000000000
238,1642075200,43800.1000000000000000,43800.1000000000000000,43800.1000000000000000,43800.1000000000000000
239,1642078800,43800.1000000000000000,43800.1000000000000000,43800.1000000000000000,43800.1000000000000000
240,1642082400,43993.3000000000000000,43607.5000000000000000,43559.8900000000000000,43993.3000000000000000
241,1642086000,43800.0000000000000000,44077.7800000000000000,43639.1100000000000000,44651.5200000000000000
242,1642089600,43993.3000000000000000,42950.0000000000000000,42950.0000000000000000,43993.3000000000000000
243,1642093200,43042.0100000000000000,43403.1500000000000000,43042.0100000000000000,43403.1500000000000000
244,1642096800,43403.1500000000000000,42755.0000000000000000,42755.0000000000000000,43403.1500000000000000
245,1642100400,42755.0000000000000000,42700.0000000000000000,42700.0000000000000000,42920.0000000000000000
246,1642104000,42700.0000000000000000,42700.0000000000000000,42700.0000000000000000,42700.0000000000000000
247,1642107600,42600.0000000000000000,44700.0000000000000000,42500.0000000000000000,44700.0000000000000000
248,1642111200,44700.0000000000000000,44700.0000000000000000,44700.0000000000000000,44700.0000000000000000
249,1642114800,44700.0000000000000000,44700.0000000000000000,44700.0000000000000000,44700.0000000000000000
250,1642118400,42560.0000000000000000,42560.0000000000000000,42560.0000000000000000,42560.0000000000000000
251,1642122000,42560.0000000000000000,42550.0600000000000000,42550.0600000000000000,42560.0000000000000000
252,1642125600,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000
253,1642129200,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000
254,1642132800,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000
255,1642136400,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000
256,1642140000,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000,42550.0600000000000000
257,1642143600,42603.9500000000000000,42603.9500000000000000,42603.9500000000000000,42603.9500000000000000
258,1642147200,42603.9500000000000000,42603.9500000000000000,42603.9500000000000000,42603.9500000000000000
259,1642150800,42603.9500000000000000,42310.0000000000000000,42310.0000000000000000,42603.9500000000000000
260,1642154400,42560.0000000000000000,42560.0000000000000000,42560.0000000000000000,42560.0000000000000000
261,1642158000,42470.0000000000000000,42201.0000000000000000,42201.0000000000000000,42560.0000000000000000
262,1642161600,41711.1200000000000000,42211.4600000000000000,41711.1200000000000000,42211.4600000000000000
263,1642165200,42211.4600000000000000,42211.4600000000000000,42211.4600000000000000,42211.4600000000000000
264,1642168800,42427.4000000000000000,42229.0000000000000000,42229.0000000000000000,42427.4000000000000000
265,1642172400,42483.0000000000000000,43263.5100000000000000,42483.0000000000000000,43263.5100000000000000
266,1642176000,43263.5100000000000000,43010.7900000000000000,43010.7900000000000000,43375.3800000000000000
267,1642179600,43422.2800000000000000,43422.2800000000000000,43422.2800000000000000,43422.2800000000000000
268,1642183200,43422.2800000000000000,43422.2800000000000000,43422.2800000000000000,43422.2800000000000000
269,1642186800,43422.2800000000000000,43422.2800000000000000,43422.2800000000000000,43422.2800000000000000
270,1642190400,43360.0000000000000000,43360.0000000000000000,43360.0000000000000000,43360.0000000000000000
271,1642194000,43300.0000000000000000,43300.0000000000000000,43300.0000000000000000,43300.0000000000000000
272,1642197600,43004.2700000000000000,43200.0000000000000000,43004.2700000000000000,43200.0000000000000000
273,1642201200,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000
274,1642204800,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000
275,1642208400,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000
276,1642212000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000
277,1642215600,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000
278,1642219200,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000
279,1642222800,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000,43200.0000000000000000
280,1642226400,42800.0000000000000000,43195.8000000000000000,42800.0000000000000000,43195.8000000000000000
281,1642230000,43000.0000000000000000,42949.0000000000000000,42949.0000000000000000,43200.0000000000000000
282,1642233600,42949.0000000000000000,42772.9900000000000000,42772.9900000000000000,42949.0000000000000000
283,1642237200,42772.9900000000000000,42772.9900000000000000,42772.9900000000000000,42772.9900000000000000
284,1642240800,42772.9900000000000000,42772.9900000000000000,42772.9900000000000000,42772.9900000000000000
285,1642244400,43100.0000000000000000,43200.0000000000000000,43100.0000000000000000,43200.0000000000000000
286,1642248000,43120.0000000000000000,43120.0000000000000000,43120.0000000000000000,43120.0000000000000000
287,1642251600,43110.0000000000000000,42850.5900000000000000,42850.5900000000000000,43110.0000000000000000
288,1642255200,42850.5900000000000000,43136.5300000000000000,42850.5900000000000000,43136.5300000000000000
289,1642258800,43136.5300000000000000,43136.5300000000000000,43136.5300000000000000,43136.5300000000000000
290,1642262400,42950.0000000000000000,45000.0000000000000000,42950.0000000000000000,45000.0000000000000000
291,1642266000,43551.8700000000000000,43551.8700000000000000,43551.8700000000000000,43551.8700000000000000
292,1642269600,43153.2200000000000000,43205.4800000000000000,43153.2200000000000000,43205.4800000000000000
293,1642273200,43153.2200000000000000,43300.0000000000000000,43153.2200000000000000,43300.0000000000000000
294,1642276800,43300.0000000000000000,43300.0000000000000000,43300.0000000000000000,43300.0000000000000000
295,1642280400,43400.0000000000000000,43808.0500000000000000,43400.0000000000000000,43808.0500000000000000
296,1642284000,43486.0000000000000000,43486.0000000000000000,43486.0000000000000000,43486.0000000000000000
